RDA element,Toolkit URL (English)
rdam:P30448,https://access.rdatoolkit.org/en-US_ala-15f918dd-7cda-33e0-8091-2f38cfcea8ec
rdaa:P50904,https://access.rdatoolkit.org/en-US_ala-1619b462-f75e-37c1-8ea4-d7391bb9796f
rdae:P20301,https://access.rdatoolkit.org/en-US_ala-161ffefc-6e0f-3570-8edf-fd414bd6a066
rdaw:P10358,https://access.rdatoolkit.org/en-US_ala-1620b3cd-723c-3649-903f-2da57b63cc86
rdax:P00001,https://access.rdatoolkit.org/en-US_ala-16412818-4332-3d63-9e43-94f62fc1a4de
rdae:P20393,https://access.rdatoolkit.org/en-US_ala-164696fe-8c6e-3fb3-b5b0-a3fd999bfb0f
rdap:P70004,https://access.rdatoolkit.org/en-US_ala-164be4d0-21cc-3762-ae1e-a7a6c939ba2c
rdae:P20418,https://access.rdatoolkit.org/en-US_ala-166a1b28-cea4-3219-a021-dba760bd97a5
rdam:P30062,https://access.rdatoolkit.org/en-US_ala-168a61e7-fa0b-34fa-9090-a458c9adc1a7
rdaa:P50157,https://access.rdatoolkit.org/en-US_ala-16970499-9540-3aa3-9255-b58d164924c1
rdaw:P10127,https://access.rdatoolkit.org/en-US_ala-16a0360c-ded6-3a2b-8875-cf437f2ce33b
rdaa:P50999,https://access.rdatoolkit.org/en-US_ala-16b158d1-d9d6-37f0-a0a1-8a47b73efaa0
rdae:P20144,https://access.rdatoolkit.org/en-US_ala-16e79f69-1c50-3d1e-b4fa-92da98d0521a
rdam:P30198,https://access.rdatoolkit.org/en-US_ala-16fa4f4c-2aef-3866-bbb4-bb0e64422fff
rdat:P70046,https://access.rdatoolkit.org/en-US_ala-171e1afd-c246-325a-bc23-c9f2cf89e383
rdan:P80174,https://access.rdatoolkit.org/en-US_ala-175e410a-a151-3cf5-be13-3b6ef2c0ca1f
rdaa:P50026,https://access.rdatoolkit.org/en-US_ala-176048a0-e7c3-3b5d-a345-39465134e8e9
rdae:P20004,https://access.rdatoolkit.org/en-US_ala-17cf4e9e-1ba1-3464-bfe0-e4d9110e96c9
rdam:P30427,https://access.rdatoolkit.org/en-US_ala-180f4851-53fd-3f06-9fbd-a77b96e27838
rdai:P40004,https://access.rdatoolkit.org/en-US_ala-1822d9f7-3a1c-32b7-98ac-b6de3a236c2c
rdaa:P50581,https://access.rdatoolkit.org/en-US_ala-183bc8f0-d175-320f-8385-7b7be68a7293
rdaa:P50985,https://access.rdatoolkit.org/en-US_ala-1845877e-aba6-337f-983c-b6096efffdb5
rdaa:P50372,https://access.rdatoolkit.org/en-US_ala-184ff871-2e46-3eff-9562-18fbd71ee82e
rdaw:P10524,https://access.rdatoolkit.org/en-US_ala-18525207-2b0b-3797-b296-13081b2df63b
rdam:P30082,https://access.rdatoolkit.org/en-US_ala-18a8b4c4-155c-31cc-858e-cabd60df787f
rdai:P40082,https://access.rdatoolkit.org/en-US_ala-18eb0d77-78b7-37fa-9dbb-6e735809b89a
rdaa:P50362,https://access.rdatoolkit.org/en-US_ala-18ec09b7-0b50-321b-95b4-ecfff49deb17
rdam:P30392,https://access.rdatoolkit.org/en-US_ala-1908bf96-1c91-3517-aab0-46e2f12eb942
rdam:P30162,https://access.rdatoolkit.org/en-US_ala-190c6d59-1494-372d-a32c-7b47f1fb07e2
rdaa:P50437,https://access.rdatoolkit.org/en-US_ala-1911b3d5-4374-392f-aa6d-18d43dc6459f
rdam:P30024,https://access.rdatoolkit.org/en-US_ala-19152c97-642c-3cd0-82db-630329ad2940
rdaa:P50570,https://access.rdatoolkit.org/en-US_ala-1936b0f9-6412-3041-8eb1-8305e800d8e0
rdae:P20005,https://access.rdatoolkit.org/en-US_ala-193b3685-d4fd-3146-862d-780c8bd02a1b
rdaa:P50179,https://access.rdatoolkit.org/en-US_ala-19538618-98fa-3bfb-8507-a3ae3b680948
rdae:P20216,https://access.rdatoolkit.org/en-US_ala-1998bc31-3d57-3686-83e6-8faabca8d980
rdae:P20253,https://access.rdatoolkit.org/en-US_ala-19a464db-4c82-3f6c-b05e-080d5f991621
rdai:P40008,https://access.rdatoolkit.org/en-US_ala-19dad708-ba64-3d2a-9b42-59ab28e5dd17
rdaa:P50940,https://access.rdatoolkit.org/en-US_ala-19f621cd-2d46-3c0c-9a92-fa48eedf6d71
rdam:P30339,https://access.rdatoolkit.org/en-US_ala-1a02f360-dd6e-3019-aabe-17f1bdb4b240
rdai:P40079,https://access.rdatoolkit.org/en-US_ala-1a1099f0-071f-3293-bbca-3989fef764dd
rdaa:P50828,https://access.rdatoolkit.org/en-US_ala-1a1ff173-1aed-3936-87a8-068523995347
rdae:P20350,https://access.rdatoolkit.org/en-US_ala-1a297232-5146-3f23-b58d-0568c57d118f
rdam:P30069,https://access.rdatoolkit.org/en-US_ala-1a345ab1-2fd2-3596-811a-6df8bb10c8d1
rdai:P40016,https://access.rdatoolkit.org/en-US_ala-1a4683be-fc51-3a39-a717-501247c8d9ea
rdaa:P50653,https://access.rdatoolkit.org/en-US_ala-1a53e658-90da-398c-a79c-949d01f2d85f
rdae:P20001,https://access.rdatoolkit.org/en-US_ala-1a6a5219-2cd5-3762-87e8-6ee28e327b8b
rdam:P30374,https://access.rdatoolkit.org/en-US_ala-1a811961-ec79-3a73-b84f-0b82ff2e7875
rdae:P20120,https://access.rdatoolkit.org/en-US_ala-1a83ef68-762d-3c60-bca2-0116c80ecefc
rdax:P00011,https://access.rdatoolkit.org/en-US_ala-1a9a4b75-4301-3ebc-97db-177b0cf68de5
rdaa:P50868,https://access.rdatoolkit.org/en-US_ala-1ac51c70-7ccc-3606-a9dc-7fc663772484
rdaa:P50543,https://access.rdatoolkit.org/en-US_ala-1ad994e2-ada7-3c1e-b412-6fdbad7f0aaf
rdaw:P10325,https://access.rdatoolkit.org/en-US_ala-1adde4f5-3f1c-3426-bd74-fc77f1f54298
rdai:P40067,https://access.rdatoolkit.org/en-US_ala-1aee6229-336c-3b02-a55d-34ed60107606
rdam:P30331,https://access.rdatoolkit.org/en-US_ala-1aefb69c-0ed8-3ce3-9227-3c3e125a2d0c
rdan:P80184,https://access.rdatoolkit.org/en-US_ala-1af80ecf-92e5-3922-ac95-6bdfb66b0a20
rdaa:P50751,https://access.rdatoolkit.org/en-US_ala-1b0d54be-bfa3-3c89-871c-15d3efb2b343
rdaw:P10215,https://access.rdatoolkit.org/en-US_ala-1b19dd8e-f64e-3211-ac1b-afff9b730551
rdaa:P50504,https://access.rdatoolkit.org/en-US_ala-1b24e18d-1283-3a04-b3c9-30e6050dbcba
rdaa:P50328,https://access.rdatoolkit.org/en-US_ala-1b35ed8f-5919-3f64-ad2a-14beaa71d279
rdaa:P50618,https://access.rdatoolkit.org/en-US_ala-1b5d2fce-9e57-3ec0-92d6-780f7c4a755f
rdaa:P50550,https://access.rdatoolkit.org/en-US_ala-1b9e8dd2-db3d-31df-9312-8220aa1292a6
rdaa:P50273,https://access.rdatoolkit.org/en-US_ala-1bae9a25-8704-3ede-ae15-8f271d62f730
rdae:P20191,https://access.rdatoolkit.org/en-US_ala-1bb0ff9c-1c3a-3642-8a31-2e3c23a5fdfc
rdaw:P10382,https://access.rdatoolkit.org/en-US_ala-1bc03609-79d2-3ceb-8e5d-656ccccccbdc
rdam:P30068,https://access.rdatoolkit.org/en-US_ala-1bc4d866-59ac-38f3-9bbc-437043e06393
rdaa:P50623,https://access.rdatoolkit.org/en-US_ala-1be1f398-338d-39fb-9778-5dff6a60ea8b
rdae:P20226,https://access.rdatoolkit.org/en-US_ala-1be30782-7228-3199-bb77-acaf4cacb4b6
rdan:P80032,https://access.rdatoolkit.org/en-US_ala-1c0f05df-97cd-37e4-8629-b6eee6d16a69
rdaw:P10544,https://access.rdatoolkit.org/en-US_ala-1c12f1fb-019e-3812-8981-a9fcf7e80d4b
rdaw:P10466,https://access.rdatoolkit.org/en-US_ala-1c1c715c-a6d3-35ea-af61-a82268159500
rdam:P30389,https://access.rdatoolkit.org/en-US_ala-1c241ff2-dd0d-3c0d-8dba-c58d240a54de
rdax:P00015,https://access.rdatoolkit.org/en-US_ala-1c343ca4-f0a4-3aa8-9918-6bf04e919d96
rdai:P40061,https://access.rdatoolkit.org/en-US_ala-1c37a805-62bd-3279-a1a5-df6c7fecb142
rdae:P20381,https://access.rdatoolkit.org/en-US_ala-1c78aa16-5d6d-3078-b24f-f6ef877f26b8
rdaa:P50374,https://access.rdatoolkit.org/en-US_ala-1cc16b9a-64ec-3def-841c-f66bb61ccc03
rdaw:P10017,https://access.rdatoolkit.org/en-US_ala-1ce7d516-a9ac-3b6f-a17c-db389ddeacd0
rdaa:P50735,https://access.rdatoolkit.org/en-US_ala-1cf54a11-6819-392d-8cc2-2bed28e7ca71
rdaa:P51004,https://access.rdatoolkit.org/en-US_ala-1d16719b-2edf-350b-8225-7fbfc4ade02c
rdaa:P50782,https://access.rdatoolkit.org/en-US_ala-1d2af83b-f322-3832-98ad-1ae0f220e0d7
rdam:P30321,https://access.rdatoolkit.org/en-US_ala-1d396a3a-95d9-3b5a-abfa-99403a0c32da
rdaa:P50405,https://access.rdatoolkit.org/en-US_ala-1d4866bb-7c1e-33ad-a900-208e686b7d02
rdan:P80127,https://access.rdatoolkit.org/en-US_ala-1d648fb8-edf3-3b25-a748-832b8e6f77cb
rdaa:P50178,https://access.rdatoolkit.org/en-US_ala-1d6eb514-7c74-3804-b5bf-9563b9af4d85
rdae:P20036,https://access.rdatoolkit.org/en-US_ala-1d774fa6-137f-3bae-8b5d-f18c3c382884
rdaa:P50848,https://access.rdatoolkit.org/en-US_ala-1d81ad10-2e0d-3e06-b850-36c8f366c842
rdaa:P50146,https://access.rdatoolkit.org/en-US_ala-1d89005d-17a4-315d-8449-050617351f1e
rdaa:P50519,https://access.rdatoolkit.org/en-US_ala-1d8d3daf-0fbe-3db1-b47a-1e215638704a
rdaa:P50133,https://access.rdatoolkit.org/en-US_ala-1dc32aaa-bcff-3114-89fb-8ee235898dc0
rdax:P00004,https://access.rdatoolkit.org/en-US_ala-1ddf3c16-7d6d-3d8b-9935-24c5fa7c16f4
rdan:P80081,https://access.rdatoolkit.org/en-US_ala-1e1ed856-c5ac-3c9c-b564-7c84213ce6bd
rdaw:P10518,https://access.rdatoolkit.org/en-US_ala-1e5f1df6-b2bb-3d05-a4b2-64894a8a31f7
rdaa:P51085,https://access.rdatoolkit.org/en-US_ala-1e7138b0-e775-3ca2-841d-320c5a03468c
rdaa:P50608,https://access.rdatoolkit.org/en-US_ala-1e759155-93f3-307a-a5b8-677270e9d98e
rdam:P30161,https://access.rdatoolkit.org/en-US_ala-1e9b6a29-1273-34fb-8b35-1f4ae8405fba
rdaa:P50396,https://access.rdatoolkit.org/en-US_ala-1ea2b6bd-89ac-3617-a6e6-374d565c6df4
rdam:P30295,https://access.rdatoolkit.org/en-US_ala-1ea34b1c-19bd-33f0-9794-fe0368b4a16e
rdaw:P10080,https://access.rdatoolkit.org/en-US_ala-1ee09698-49e9-32a7-80c4-79b0bc983357
rdaa:P50746,https://access.rdatoolkit.org/en-US_ala-1ee0f372-83fd-3a89-88c4-0629480e9269
rdap:P70024,https://access.rdatoolkit.org/en-US_ala-1eeb5172-e4d8-34b5-94e0-e5ef8e38ba0b
rdae:P20387,https://access.rdatoolkit.org/en-US_ala-1f0e5996-87c3-304c-8e30-80753f5026fd
rdaa:P50788,https://access.rdatoolkit.org/en-US_ala-1f27039a-ff61-353e-b5d3-189340d6a58e
rdaa:P51039,https://access.rdatoolkit.org/en-US_ala-1f6c2815-5335-3799-816b-20083c5ee9d9
rdaa:P50054,https://access.rdatoolkit.org/en-US_ala-1f7a83d9-f53c-37bb-9800-7b453a52dbcd
rdam:P30297,https://access.rdatoolkit.org/en-US_ala-1f9656ff-4677-3bc5-8c9a-9f8e2f131e2f
rdam:P30250,https://access.rdatoolkit.org/en-US_ala-1fb1d5af-9418-3ede-b51e-ba7b61aa7da2
rdan:P80052,https://access.rdatoolkit.org/en-US_ala-1fc4d773-124a-3284-b7c7-e50359166f11
rdam:P30077,https://access.rdatoolkit.org/en-US_ala-1fcfdfea-fe76-34ed-83a6-8a28f557105d
rdae:P20360,https://access.rdatoolkit.org/en-US_ala-1fd34766-5ab4-35f8-b22c-c0d49c7274eb
rdat:P70004,https://access.rdatoolkit.org/en-US_ala-1fdf10db-efb3-36fc-9a48-a489a92cc299
rdae:P20483,https://access.rdatoolkit.org/en-US_ala-1fe9eefb-0b37-3cad-a4e6-da0727c4ba61
rdae:P20548,https://access.rdatoolkit.org/en-US_ala-1ff742e3-239b-3eb1-a85b-cbfb221f5dd2
rdaa:P50766,https://access.rdatoolkit.org/en-US_ala-203185a4-445a-329d-9520-b13a31f07c12
rdae:P20009,https://access.rdatoolkit.org/en-US_ala-203bb56c-0e18-3bd8-a075-b95c64cbc9c4
rdaa:P51049,https://access.rdatoolkit.org/en-US_ala-20471072-4f89-3f70-8a61-5c27fc7e10b3
rdan:P80091,https://access.rdatoolkit.org/en-US_ala-2061c196-9b10-3f6a-b31b-821cf6961c4e
rdaa:P50215,https://access.rdatoolkit.org/en-US_ala-206267e6-f18e-3861-a460-022a44408f46
rdaw:P10054,https://access.rdatoolkit.org/en-US_ala-2064ad89-345b-3c31-9205-f3ba94c011aa
rdam:P30432,https://access.rdatoolkit.org/en-US_ala-208501be-4a52-3eb8-b319-886cfb038b75
rdam:P30268,https://access.rdatoolkit.org/en-US_ala-20871c54-5082-3097-9789-fad37f5057b1
rdae:P20199,https://access.rdatoolkit.org/en-US_ala-20882329-e5cc-3734-a91e-38cb5a3006d1
rdae:P20303,https://access.rdatoolkit.org/en-US_ala-208c0cc1-f594-379f-a76e-2cc464dd5cd0
rdaw:P10512,https://access.rdatoolkit.org/en-US_ala-208cec96-adda-3577-8ad1-61d583f3ea14
rdaa:P51053,https://access.rdatoolkit.org/en-US_ala-20ac7e3c-2aff-3053-a807-739231fb73a3
rdaw:P10424,https://access.rdatoolkit.org/en-US_ala-20c2c4e5-7c2c-3ccb-b594-bc4cbccc8884
rdaa:P50841,https://access.rdatoolkit.org/en-US_ala-20c6e56c-632c-3e44-818e-381adbeac653
rdaa:P50303,https://access.rdatoolkit.org/en-US_ala-210b2d2a-8694-31c3-84e4-0b21c126cdd4
rdam:P30108,https://access.rdatoolkit.org/en-US_ala-2112f6fd-1796-3e26-b0ae-d0eb776977e2
rdae:P20352,https://access.rdatoolkit.org/en-US_ala-21158721-0e26-352b-98d8-96d71073c683
rdaa:P50509,https://access.rdatoolkit.org/en-US_ala-211875c1-2859-3402-a44b-c871e5e6e7a5
rdaa:P50453,https://access.rdatoolkit.org/en-US_ala-2139e919-1106-3458-98ec-c62ac65c8e00
rdam:P30284,https://access.rdatoolkit.org/en-US_ala-217cc3e3-1c7c-3064-91fc-8326a44e690c
rdaa:P50208,https://access.rdatoolkit.org/en-US_ala-218473c0-69ca-39fc-bdf8-bf4f3de93ce7
rdam:P30283,https://access.rdatoolkit.org/en-US_ala-21862f44-134e-3572-9109-4633daafe50c
rdaa:P51051,https://access.rdatoolkit.org/en-US_ala-21af15e9-99ee-3680-9e1d-3a8e38249f5e
rdat:P70023,https://access.rdatoolkit.org/en-US_ala-21bf6958-6269-3117-bfb9-7ceff724c403
rdaa:P50012,https://access.rdatoolkit.org/en-US_ala-21c7cfd7-5974-34c4-b647-9a1062a4a6a3
rdae:P20479,https://access.rdatoolkit.org/en-US_ala-21d404af-486f-3994-bfe1-640a374d41a1
rdaw:P10338,https://access.rdatoolkit.org/en-US_ala-21e9b59b-e257-3ba6-8485-4863807b227e
rdaw:P10322,https://access.rdatoolkit.org/en-US_ala-21ef1c9f-d9ba-31ad-a2a7-a88953c0254e
rdaa:P50319,https://access.rdatoolkit.org/en-US_ala-22342b69-df29-3c5c-8d99-98f49fac937c
rdaa:P50897,https://access.rdatoolkit.org/en-US_ala-2252f3fe-97da-3fc5-bec0-edfe4cb13e8f
rdaa:P50749,https://access.rdatoolkit.org/en-US_ala-226210d5-bfad-34fc-a266-1f517e811b00
rdaa:P50306,https://access.rdatoolkit.org/en-US_ala-22a36346-7e37-3061-ac85-88ebd02f999b
rdaa:P50125,https://access.rdatoolkit.org/en-US_ala-22c8ea99-b18e-3cce-9826-08c0c18ec845
rdaa:P50659,https://access.rdatoolkit.org/en-US_ala-22cc5f98-086f-357c-b0d4-50a8d9207980
rdaw:P10432,https://access.rdatoolkit.org/en-US_ala-230d2602-3d44-302e-804a-16f31ad6c615
rdaw:P10116,https://access.rdatoolkit.org/en-US_ala-231af528-7c50-3490-8c61-ca9bbfee79d9
rdam:P30418,https://access.rdatoolkit.org/en-US_ala-238baf60-4b88-3492-8c74-564219e21030
rdaa:P50645,https://access.rdatoolkit.org/en-US_ala-238fe0c2-d24f-3907-863a-f772a6850890
rdam:P30441,https://access.rdatoolkit.org/en-US_ala-23d6bcc5-fd5c-3e31-a629-a64a33065431
rdaa:P50675,https://access.rdatoolkit.org/en-US_ala-23d75b00-3c9c-3833-a6b8-0f975bcb35da
rdan:P80012,https://access.rdatoolkit.org/en-US_ala-2412f6bd-8abb-3a22-970e-0d614f4c8f96
rdaa:P50544,https://access.rdatoolkit.org/en-US_ala-2438bb28-9eaf-3045-93a9-2b49b7fb841a
rdat:P70056,https://access.rdatoolkit.org/en-US_ala-245fbcc4-7308-348a-9757-e72ee7a6c27a
rdam:P30376,https://access.rdatoolkit.org/en-US_ala-24655058-9013-3038-a8bc-66cc61c8d0cf
rdae:P20413,https://access.rdatoolkit.org/en-US_ala-247112aa-552b-3a73-952f-fceccf31504f
rdaw:P10455,https://access.rdatoolkit.org/en-US_ala-247500a5-0f7f-3d99-84d1-cbac1b3b814d
rdaa:P50520,https://access.rdatoolkit.org/en-US_ala-2476189c-a16e-3be1-b58c-5cd795dcdd8b
rdaw:P10523,https://access.rdatoolkit.org/en-US_ala-24b7ffa3-98ef-3eda-ace1-437f64cdef37
rdae:P20545,https://access.rdatoolkit.org/en-US_ala-24cfb72f-7334-3e61-801b-790cbc6ce791
rdaw:P10312,https://access.rdatoolkit.org/en-US_ala-24dc7885-581b-34da-868c-6a0a665ce90c
rdae:P20131,https://access.rdatoolkit.org/en-US_ala-24f25d7e-8b20-353a-be81-3643fc51be1e
rdaa:P50708,https://access.rdatoolkit.org/en-US_ala-24fe8f19-6fa9-3e56-bb3c-38e78d7a146f
rdaw:P10542,https://access.rdatoolkit.org/en-US_ala-2525ad88-0001-350b-9ec8-c496b79970d5
rdaa:P50910,https://access.rdatoolkit.org/en-US_ala-2534976a-aa6b-339f-b69c-fb9021b2e79a
rdan:P80055,https://access.rdatoolkit.org/en-US_ala-25588f35-8e10-3705-8a6a-0d88d2bd7f2f
rdae:P20251,https://access.rdatoolkit.org/en-US_ala-2596585a-f908-3ae3-9294-c0165d9c39d2
rdaa:P50523,https://access.rdatoolkit.org/en-US_ala-25ab2269-d9ef-3205-bb09-e3f63a06f468
rdaa:P51103,https://access.rdatoolkit.org/en-US_ala-25bff982-7656-34f3-a883-a82ba4ec564d
rdat:P70044,https://access.rdatoolkit.org/en-US_ala-25dda571-256b-3f19-a344-60c508c19dc4
rdae:P20087,https://access.rdatoolkit.org/en-US_ala-25e1ef3a-24a6-317e-8e72-f52b110f2ac4
rdam:P30118,https://access.rdatoolkit.org/en-US_ala-25f4533f-8def-3228-a74f-4a1f0d57426f
rdaw:P10553,https://access.rdatoolkit.org/en-US_ala-25f7d801-1aa1-304f-a45c-acf7e5aa2603
rdaa:P50491,https://access.rdatoolkit.org/en-US_ala-260567b2-f53e-3bff-a5bf-8cae905d6166
rdan:P80038,https://access.rdatoolkit.org/en-US_ala-26210a8f-fdd9-3923-92eb-b48ff79f8b8c
rdaa:P50821,https://access.rdatoolkit.org/en-US_ala-26303207-5303-3bdf-a609-0394be55b097
rdai:P40136,https://access.rdatoolkit.org/en-US_ala-265934c5-05f5-3162-97e2-4656d4faf438
rdae:P20240,https://access.rdatoolkit.org/en-US_ala-26999fbb-301e-3847-87fd-bcfccb6ea838
rdaw:P10158,https://access.rdatoolkit.org/en-US_ala-26af179b-e143-3ae1-a54d-e8bf45ec299e
rdaw:P10138,https://access.rdatoolkit.org/en-US_ala-26b5cc12-ac98-302e-8e8a-2a2c0ddc8254
rdam:P30011,https://access.rdatoolkit.org/en-US_ala-26b84eaa-054e-3c8c-8933-8760b9b2046f
rdae:P20129,https://access.rdatoolkit.org/en-US_ala-26bb76fd-1eaf-38a9-95cc-d6dee3e54d0a
rdae:P20135,https://access.rdatoolkit.org/en-US_ala-26ca9df6-608c-31f6-8aa9-c6aee36e9a2c
rdae:P20201,https://access.rdatoolkit.org/en-US_ala-26d10f47-3d18-3f47-8b66-93cbb61df6dd
rdaa:P50119,https://access.rdatoolkit.org/en-US_ala-26d1d36b-4af8-33e2-8bfd-7d3501e828be
rdaa:P50192,https://access.rdatoolkit.org/en-US_ala-26de62b6-1d07-3d25-80fd-7627abe2bfec
rdae:P20224,https://access.rdatoolkit.org/en-US_ala-26e5e1f2-b7fb-383b-954a-b2560eb6eb40
rdam:P30456,https://access.rdatoolkit.org/en-US_ala-26e5e1f2-b7fb-383b-954a-b2560eb6eb40
rdaa:P50651,https://access.rdatoolkit.org/en-US_ala-271992da-8735-3c08-82ce-e85947555a1b
rdaw:P10300,https://access.rdatoolkit.org/en-US_ala-272a6d53-63f4-3bd8-8996-a43533cfb7d0
rdae:P20161,https://access.rdatoolkit.org/en-US_ala-27357834-d067-3449-a181-2b3479b22ae6
rdaa:P50084,https://access.rdatoolkit.org/en-US_ala-273b2d73-1fd0-3317-b1c9-1b7fd740ea23
rdae:P20259,https://access.rdatoolkit.org/en-US_ala-273d03bd-b818-3e4b-b496-79a568e49ced
rdam:P30433,https://access.rdatoolkit.org/en-US_ala-274f70b8-9328-3efc-bc75-35eb4ec640c2
rdaa:P50204,https://access.rdatoolkit.org/en-US_ala-276fb3a2-ddef-30f8-8baf-a9c7fc279a77
rdaw:P10095,https://access.rdatoolkit.org/en-US_ala-277d72a0-6bf7-3a16-9383-9f0d857abeaf
rdaa:P50022,https://access.rdatoolkit.org/en-US_ala-279ea43a-a0d3-37cc-9081-45eadd5a6443
rdaa:P50143,https://access.rdatoolkit.org/en-US_ala-27b0a09b-a9a8-3b09-8d09-dd5b46440884
rdae:P20336,https://access.rdatoolkit.org/en-US_ala-27c5395c-21da-37af-9539-a8653ec9b956
rdaa:P50884,https://access.rdatoolkit.org/en-US_ala-27f1a4ed-b892-38e7-8da2-7c201ec38501
rdam:P30388,https://access.rdatoolkit.org/en-US_ala-280bbab1-8a41-3095-9a1a-ca9d9aa6f59d
rdaa:P50065,https://access.rdatoolkit.org/en-US_ala-2852669e-44a1-3bbe-a4ea-53e8c90acada
rdae:P20356,https://access.rdatoolkit.org/en-US_ala-288be2d9-7da1-3fcd-b114-5b72ef93c48a
rdaa:P50537,https://access.rdatoolkit.org/en-US_ala-28928232-d3c9-3219-a253-59261fc893d8
rdai:P40071,https://access.rdatoolkit.org/en-US_ala-28d1c044-5d34-31fa-8be1-b9c9f1577425
rdaw:P10004,https://access.rdatoolkit.org/en-US_ala-28e39ed9-43ec-3a0d-bd30-83c805efaa8c
rdae:P20566,https://access.rdatoolkit.org/en-US_ala-2905d2a2-48be-3332-ba3b-d8e978e15f3d
rdam:P30347,https://access.rdatoolkit.org/en-US_ala-292c4806-685b-3bbd-8dee-7e8de0b0c6f6
rdan:P80161,https://access.rdatoolkit.org/en-US_ala-292de856-5d13-36d7-ab94-a45a4145de59
rdam:P30018,https://access.rdatoolkit.org/en-US_ala-2944acf0-f75b-3233-9922-a0b662423107
rdaa:P50917,https://access.rdatoolkit.org/en-US_ala-29481169-585b-3ef2-bdbe-b41276707a8d
rdan:P80057,https://access.rdatoolkit.org/en-US_ala-295a3503-1b16-3c91-a15c-01ef19cf49ae
rdaw:P10376,https://access.rdatoolkit.org/en-US_ala-29924a55-4ca4-3e27-975b-14635d303526
rdam:P30140,https://access.rdatoolkit.org/en-US_ala-29a9beb5-9e9a-30d6-8e54-0ad697a4157a
rdae:P20339,https://access.rdatoolkit.org/en-US_ala-29c9f0c1-cb81-3fec-aa77-25c8f39b1e11
rdae:P20243,https://access.rdatoolkit.org/en-US_ala-29e161cb-6c12-3b4a-8a4a-97e82281c89a
rdaa:P50886,https://access.rdatoolkit.org/en-US_ala-2a2970ce-5334-32b1-97c7-be84418e4848
rdaa:P50446,https://access.rdatoolkit.org/en-US_ala-2a36a431-3a8f-38e7-ae3f-2a3b2ed16c41
rdaa:P50482,https://access.rdatoolkit.org/en-US_ala-2a436bb2-c37a-37e1-9144-e6842174f67f
rdam:P30175,https://access.rdatoolkit.org/en-US_ala-2a4d1fa1-84b7-32a4-95d3-2ea1cba8642b
rdae:P20399,https://access.rdatoolkit.org/en-US_ala-2a7d8d73-d0b0-3bec-a4e7-41f7361f8e00
rdaw:P10104,https://access.rdatoolkit.org/en-US_ala-2a9456c4-a41e-39dd-804a-6890b0389b4e
rdai:P40102,https://access.rdatoolkit.org/en-US_ala-2a958464-f00c-3abf-85b6-947c870b0943
rdaw:P10537,https://access.rdatoolkit.org/en-US_ala-2aaac1e3-6759-3968-93bd-3c9e61350455
rdaw:P10439,https://access.rdatoolkit.org/en-US_ala-2aaf45a6-f231-372e-8fdc-dd61cd7de21f
rdaa:P50564,https://access.rdatoolkit.org/en-US_ala-2abfd6a9-34e7-394e-8d5c-20a75d92fa66
rdam:P30277,https://access.rdatoolkit.org/en-US_ala-2ac040a8-bf36-37a5-a695-abb5298758c4
rdam:P30369,https://access.rdatoolkit.org/en-US_ala-2acb5031-34ee-3f4b-995f-083b58e346df
rdaw:P10517,https://access.rdatoolkit.org/en-US_ala-2ad32efd-9f14-3c7e-bcd2-d343151aadac
rdam:P30364,https://access.rdatoolkit.org/en-US_ala-2adaab12-50c6-3c57-9387-9df070474044
rdaa:P50927,https://access.rdatoolkit.org/en-US_ala-2af233bd-ab63-3307-b413-a09a9619a4e9
rdaa:P50808,https://access.rdatoolkit.org/en-US_ala-2afd5cda-2cb2-3e79-bc80-c38efad4ca39
rdaa:P50487,https://access.rdatoolkit.org/en-US_ala-2b05d6c0-9c2c-3be2-9559-917d4670d00e
rdaa:P50118,https://access.rdatoolkit.org/en-US_ala-2b08f4a0-dacf-3525-bbfa-49e29baac01d
rdae:P20311,https://access.rdatoolkit.org/en-US_ala-2b158119-c395-3e94-a488-f9d2354cc6ba
rdaa:P51093,https://access.rdatoolkit.org/en-US_ala-2b4c807c-5668-363b-ab7c-96b631fed057
rdaa:P50961,https://access.rdatoolkit.org/en-US_ala-2b5459d4-b9a7-3bd2-bc00-e75b7e506ad5
rdat:P70008,https://access.rdatoolkit.org/en-US_ala-2b7fceee-2403-3cc2-9b33-96d52e27eba1
rdan:P80177,https://access.rdatoolkit.org/en-US_ala-2b84fbe9-4db4-3b4d-a860-9d2cc0f47c53
rdaw:P10082,https://access.rdatoolkit.org/en-US_ala-2b87293a-5669-300a-bfd6-58d23efa73e9
rdaw:P10087,https://access.rdatoolkit.org/en-US_ala-2b9394fa-f9ba-314b-84d4-60ba59f40513
rdae:P20160,https://access.rdatoolkit.org/en-US_ala-2baf0b2a-be39-3c7f-9056-97a3256242d4
rdae:P20394,https://access.rdatoolkit.org/en-US_ala-2bea8c1c-9876-3c2a-91ef-816851e32e4c
rdaa:P50450,https://access.rdatoolkit.org/en-US_ala-2bed9bf4-5b73-360e-94bd-01ec9cfe286d
rdam:P30150,https://access.rdatoolkit.org/en-US_ala-2bf0b677-e77e-3d33-bae7-ad607aabd1c0
rdaw:P10351,https://access.rdatoolkit.org/en-US_ala-2c0b36c7-bd7c-30c1-aa03-7805693f072d
rdam:P30308,https://access.rdatoolkit.org/en-US_ala-2c21375a-ac29-359a-88e7-3ee1438ff25b
