reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,altLabel[0]_en,altLabel[1]_en,ToolkitLabel_en,ToolkitDefinition_en,*uri,*type,*name,domain,range,hasUnconstrained,subPropertyOf[0],subPropertyOf[1],inverseOf,sameAs[0],*status,instructionNumber,"has element type","See Also[0]"
38720,"has issuing body collective agent",rdaw:issuingBodyCollectiveAgent.en,"Relates a work to a collective agent who issues a work.",,,,"issuing body collective agent","A collective agent who issues a work.",rdaw:P10503,property,issuingBodyCollectiveAgent,rdac:C10001,,rdau:P60467,rdaw:P10484,rdaw:P10046,,,Published,,2,
38722,"has organizer collective agent",rdaw:organizerCollectiveAgent.en,"Relates a work to a collective agent who organizes a conference, exhibition, or other event that gives rise to a work.",,,,"organizer collective agent","A collective agent who organizes a conference, exhibition, or other event that gives rise to a work.",rdaw:P10504,property,organizerCollectiveAgent,rdac:C10001,,rdau:P60849,rdaw:P10484,rdaw:P10297,,,Published,,2,
38725,"has consultant collective agent",rdaw:consultantCollectiveAgent.en,"Relates a work to a collective agent who provides consultation services, and often makes recommendations, for a related agent who is represented as a creator of a work.",,,,"consultant collective agent","A collective agent who provides consultation services, and often makes recommendations, for a related agent who is represented as a creator of a work.",rdaw:P10505,property,consultantCollectiveAgent,rdac:C10001,,rdau:P60465,rdaw:P10484,rdaw:P10071,,,Published,,2,
38727,"has dedicatee corporate body of work",rdaw:dedicateeCorporateBodyOfWork.en,"Relates a work to a corporate body to whom a work is dedicated.",,,,"dedicatee corporate body of work","A corporate body to whom a work is dedicated.",rdaw:P10506,property,dedicateeCorporateBodyOfWork,rdac:C10001,,rdau:P60455,rdaw:P10314,rdaw:P10459,,,Published,,2,
38729,"has addressee corporate body",rdaw:addresseeCorporateBody.en,"Relates a work to a corporate body to whom a work or a portion of a work is addressed.",,,,"addressee corporate body","A corporate body to whom a work or a portion of a work is addressed.",rdaw:P10507,property,addresseeCorporateBody,rdac:C10001,,rdau:P60456,rdaw:P10314,rdaw:P10460,,,Published,,2,
38731,"has dedicator corporate body",rdaw:dedicatorCorporateBody.en,"Relates a work to a corporate body who assigns a work as an acknowledgement of the inspiration or support of a related agent.",,,,"dedicator corporate body","A corporate body who assigns a work as an acknowledgement of the inspiration or support of a related agent.",rdaw:P10508,property,dedicatorCorporateBody,rdac:C10001,,rdau:P60375,rdaw:P10531,rdaw:P10461,,,Published,,2,
38733,"has director corporate body of photography",rdaw:directorCorporateBodyOfPhotography.en,"Relates a work to a corporate body who captures images, either electronically or on film or video stock, and often selects and arranges the lighting.","A director of photography for a movie is also called a chief cinematographer.",,,"director corporate body of photography","A corporate body who captures images, either electronically or on film or video stock, and often selects and arranges the lighting.",rdaw:P10509,property,directorCorporateBodyOfPhotography,rdac:C10001,,rdau:P60452,rdaw:P10531,rdaw:P10462,,,Published,,2,
38735,"has researcher corporate body",rdaw:researcherCorporateBody.en,"Relates a work to a corporate body who does research in support of the creation of a work.",,,,"researcher corporate body","A corporate body who does research in support of the creation of a work.",rdaw:P10510,property,researcherCorporateBody,rdac:C10001,,rdau:P60836,rdaw:P10531,rdaw:P10463,,,Published,,2,
38737,"has editorial director corporate body",rdaw:editorialDirectorCorporateBody.en,"Relates a work to a corporate body who has legal or intellectual responsibility, but not creative responsibility, for the editorial policy and content of a diachronic work.","Revision, clarification, or other change of content of an expression of a work is excluded.",,,"editorial director corporate body","A corporate body who has legal or intellectual responsibility, but not creative responsibility, for the editorial policy and content of a diachronic work.",rdaw:P10511,property,editorialDirectorCorporateBody,rdac:C10001,,rdau:P60869,rdaw:P10531,rdaw:P10464,,,Published,,2,
38739,"has film director corporate body",rdaw:filmDirectorCorporateBody.en,"Relates a work to a corporate body who is a director who is responsible for the general management and supervision of a filmed performance.",,,,"film director corporate body","A corporate body who is a director who is responsible for the general management and supervision of a filmed performance.",rdaw:P10512,property,filmDirectorCorporateBody,rdac:C10001,,rdau:P60084,rdaw:P10549,rdaw:P10465,,,Published,,2,
38741,"has radio director corporate body",rdaw:radioDirectorCorporateBody.en,"Relates a work to a corporate body who is a director who is responsible for the general management and supervision of a radio program.",,,,"radio director corporate body","A corporate body who is a director who is responsible for the general management and supervision of a radio program.",rdaw:P10513,property,radioDirectorCorporateBody,rdac:C10001,,rdau:P60085,rdaw:P10549,rdaw:P10466,,,Published,,2,
38743,"has television director corporate body",rdaw:televisionDirectorCorporateBody.en,"Relates a work to a corporate body who is a director who is responsible for the general management and supervision of a television program.",,,,"television director corporate body","A corporate body who is a director who is responsible for the general management and supervision of a television program.",rdaw:P10514,property,televisionDirectorCorporateBody,rdac:C10001,,rdau:P60086,rdaw:P10549,rdaw:P10467,,,Published,,2,
38745,"has audio producer corporate body",rdaw:audioProducerCorporateBody.en,"Relates a work to a corporate body who is a producer who is responsible for managing most of the business aspects of an audio recording. ",,,,"audio producer corporate body","A corporate body who is a producer who is responsible for managing most of the business aspects of an audio recording.",rdaw:P10515,property,audioProducerCorporateBody,rdac:C10001,,rdau:P60889,rdaw:P10548,rdaw:P10468,,,Published,,2,
38748,"has film producer corporate body",rdaw:filmProducerCorporateBody.en,"Relates a work to a corporate body who is a producer who is responsible for most of the business aspects of a film.",,,,"film producer corporate body","A corporate body who is a producer who is responsible for most of the business aspects of a film.",rdaw:P10516,property,filmProducerCorporateBody,rdac:C10001,,rdau:P60169,rdaw:P10548,rdaw:P10469,,,Published,,2,
38750,"has radio producer corporate body",rdaw:radioProducerCorporateBody.en,"Relates a work to a corporate body who is a producer who is responsible for most of the business aspects of a radio program.",,,,"radio producer corporate body","A corporate body who is a producer who is responsible for most of the business aspects of a radio program.",rdaw:P10517,property,radioProducerCorporateBody,rdac:C10001,,rdau:P60170,rdaw:P10548,rdaw:P10470,,,Published,,2,
38752,"has television producer corporate body",rdaw:televisionProducerCorporateBody.en,"Relates a work to a corporate body who is a producer who is responsible for most of the business aspects of a television program.",,,,"television producer corporate body","A corporate body who is a producer who is responsible for most of the business aspects of a television program.",rdaw:P10518,property,televisionProducerCorporateBody,rdac:C10001,,rdau:P60171,rdaw:P10548,rdaw:P10471,,,Published,,2,
38754,"has landscape architect corporate body",rdaw:landscapeArchitectCorporateBody.en,"Relates a work to a corporate body who is an architect who is responsible for creating landscape works.",,,,"landscape architect corporate body","A corporate body who is an architect who is responsible for creating landscape works.",rdaw:P10519,property,landscapeArchitectCorporateBody,rdac:C10001,,rdau:P60473,rdaw:P10532,rdaw:P10472,,,Published,,2,
38756,"has calligrapher corporate body",rdaw:calligrapherCorporateBody.en,"Relates a work to a corporate body who is an artist who is responsible for calligraphy where the focus of interest lies in the aesthetic value of the penmanship or graphic artistry, regardless of whether the same person is also responsible for the inscribed text.",,,,"calligrapher corporate body","A corporate body who is an artist who is responsible for calligraphy where the focus of interest lies in the aesthetic value of the penmanship or graphic artistry, regardless of whether the same person is also responsible for the inscribed text.",rdaw:P10520,property,calligrapherCorporateBody,rdac:C10001,,rdau:P60752,rdaw:P10545,rdaw:P10473,,,Published,,2,
38758,"has sculptor corporate body",rdaw:sculptorCorporateBody.en,"Relates a work to a corporate body who is an artist who is responsible for creating a three-dimensional work by modeling, carving, or similar technique.",,,,"sculptor corporate body","A corporate body who is an artist who is responsible for creating a three-dimensional work by modeling, carving, or similar technique.",rdaw:P10521,property,sculptorCorporateBody,rdac:C10001,,rdau:P60475,rdaw:P10545,rdaw:P10474,,,Published,,2,
38760,"has book artist corporate body",rdaw:bookArtistCorporateBody.en,"Relates a work to a corporate body who is an artist who is responsible for exploiting the book form or altering its physical structure.",,,,"book artist corporate body","A corporate body who is an artist who is responsible for exploiting the book form or altering its physical structure.",rdaw:P10522,property,bookArtistCorporateBody,rdac:C10001,,rdau:P60753,rdaw:P10545,rdaw:P10475,,,Published,,2,
38762,"has screenwriter corporate body",rdaw:screenwriterCorporateBody.en,"Relates a work to a corporate body who is an author of a screenplay, script, or scene.",,,,"screenwriter corporate body","A corporate body who is an author of a screenplay, script, or scene.",rdaw:P10523,property,screenwriterCorporateBody,rdac:C10001,,rdau:P60476,rdaw:P10530,rdaw:P10476,,,Published,,2,
38764,"has lyricist corporate body",rdaw:lyricistCorporateBody.en,"Relates a work to a corporate body who is an author of the words of a popular song, including a song from a musical.","Authoring of only the dialogue from a musical is excluded.",,,"lyricist corporate body","A corporate body who is an author of the words of a popular song, including a song from a musical.",rdaw:P10524,property,lyricistCorporateBody,rdac:C10001,,rdau:P60477,rdaw:P10530,rdaw:P10477,,,Published,,2,
38766,"has librettist corporate body",rdaw:librettistCorporateBody.en,"Relates a work to a corporate body who is an author of the words of a musical or choreographic work such as an opera, a ballet, or other work for the musical stage, or an oratorio.","Authoring of the words of only the songs from a musical is excluded.",,,"librettist corporate body","A corporate body who is an author of the words of a musical or choreographic work such as an opera, a ballet, or other work for the musical stage, or an oratorio.",rdaw:P10525,property,librettistCorporateBody,rdac:C10001,,rdau:P60478,rdaw:P10530,rdaw:P10478,,,Published,,2,
38768,"has rapporteur corporate body",rdaw:rapporteurCorporateBody.en,"Relates a work to a corporate body who is an author who is appointed by an organization to report on the proceedings of its meetings.","Responsibility limited to taking minutes is excluded.",,,"rapporteur corporate body","A corporate body who is an author who is appointed by an organization to report on the proceedings of its meetings.",rdaw:P10526,property,rapporteurCorporateBody,rdac:C10001,,rdau:P60751,rdaw:P10530,rdaw:P10479,,,Published,,2,
38771,"has honouree corporate body of work",rdaw:honoureeCorporateBodyOfWork.en,"Relates a work to a corporate body who is honoured by a work.",,"honoree corporate body of work",,"honouree corporate body of work","A corporate body who is honoured by a work.",rdaw:P10527,property,honoureeCorporateBodyOfWork,rdac:C10001,,rdau:P60406,rdaw:P10314,rdaw:P10480,,,Published,,2,
38773,"has choreographer corporate body",rdaw:choreographerCorporateBody.en,"Relates a work to a corporate body who is responsible for a choreographic work.",,,,"choreographer corporate body","A corporate body who is responsible for a choreographic work.",rdaw:P10528,property,choreographerCorporateBody,rdac:C10001,,rdau:P60433,rdaw:P10531,rdaw:P10481,,,Published,,2,
38775,"has cartographer corporate body of work",rdaw:cartographerCorporateBodyOfWork.en,"Relates a work to a corporate body who is responsible for a cartographic work.",,,,"cartographer corporate body of work","A corporate body who is responsible for a cartographic work.",rdaw:P10529,property,cartographerCorporateBodyOfWork,rdac:C10001,,rdau:P60425,rdaw:P10531,rdaw:P10482,,,Published,,2,
38777,"has author corporate body",rdaw:authorCorporateBody.en,"Relates a work to a corporate body who is responsible for a textual work.","Creation of a new work by paraphrasing, rewriting, or adapting works by another creator, if the modification has substantially changed the nature and content of the original or changed the medium of expression, is included.",,,"author corporate body","A corporate body who is responsible for a textual work.",rdaw:P10530,property,authorCorporateBody,rdac:C10001,,rdau:P60434,rdaw:P10531,rdaw:P10483,,,Published,,2,
38779,"has creator corporate body of work",rdaw:creatorCorporateBodyOfWork.en,"Relates a work to a corporate body who is responsible for a work.","A creator of work includes an agent who is jointly responsible for the creation of a work either by performing the same role as another agent, such as in a collaboration between two writers, or by performing a different role, such as in a collaboration between a composer and a lyricist.",,,"creator corporate body of work","A corporate body who is responsible for a work.",rdaw:P10531,property,creatorCorporateBodyOfWork,rdac:C10001,,rdau:P60447,rdaw:P10314,rdaw:P10484,,,Published,,2,
38781,"has architect corporate body",rdaw:architectCorporateBody.en,"Relates a work to a corporate body who is responsible for an architectural design, including a pictorial representation intended to show how a building or other structure will look when completed.",,,,"architect corporate body","A corporate body who is responsible for an architectural design, including a pictorial representation intended to show how a building or other structure will look when completed.",rdaw:P10532,property,architectCorporateBody,rdac:C10001,,rdau:P60435,rdaw:P10531,rdaw:P10485,,,Published,,2,
38783,"has commissioning body corporate body",rdaw:commissioningBodyCorporateBody.en,"Relates a work to a corporate body who is responsible for commissioning a work.",,,,"commissioning body corporate body","A corporate body who is responsible for commissioning a work.",rdaw:P10533,property,commissioningBodyCorporateBody,rdac:C10001,,rdau:P60826,rdaw:P10531,rdaw:P10486,,,Published,,2,
38785,"has programmer corporate body",rdaw:programmerCorporateBody.en,"Relates a work to a corporate body who is responsible for creating a computer program.",,,,"programmer corporate body","A corporate body who is responsible for creating a computer program.",rdaw:P10534,property,programmerCorporateBody,rdac:C10001,,rdau:P60423,rdaw:P10531,rdaw:P10487,,,Published,,2,
38787,"has designer corporate body",rdaw:designerCorporateBody.en,"Relates a work to a corporate body who is responsible for creating a design for an object.",,,,"designer corporate body","A corporate body who is responsible for creating a design for an object.",rdaw:P10535,property,designerCorporateBody,rdac:C10001,,rdau:P60424,rdaw:P10531,rdaw:P10488,,,Published,,2,
38789,"has composer corporate body of work",rdaw:composerCorporateBodyOfWork.en,"Relates a work to a corporate body who is responsible for creating a musical work.","Adaptation of another musical work to form a distinct alteration, paraphrasing a work or creating a work in the general style of another composer, or creating a work that is based on the music of another composer, is included.",,,"composer corporate body of work","A corporate body who is responsible for creating a musical work.",rdaw:P10536,property,composerCorporateBodyOfWork,rdac:C10001,,rdau:P60426,rdaw:P10531,rdaw:P10489,,,Published,,2,
38791,"has inventor corporate body",rdaw:inventorCorporateBody.en,"Relates a work to a corporate body who is responsible for creating a new device or process.",,,,"inventor corporate body","A corporate body who is responsible for creating a new device or process.",rdaw:P10537,property,inventorCorporateBody,rdac:C10001,,rdau:P60427,rdaw:P10531,rdaw:P10490,,,Published,,2,
38794,"has compiler corporate body",rdaw:compilerCorporateBody.en,"Relates a work to a corporate body who is responsible for creating a new work such as a bibliography or a directory by selecting, arranging, aggregating, and editing data, information, etc.","Revising or clarifying the content of an expression of a work and selecting and putting together expressions of works or parts of works are excluded.",,,"compiler corporate body","A corporate body who is responsible for creating a new work such as a bibliography or a directory by selecting, arranging, aggregating, and editing data, information, etc.",rdaw:P10538,property,compilerCorporateBody,rdac:C10001,,rdau:P60428,rdaw:P10531,rdaw:P10491,,,Published,,2,
38796,"has photographer corporate body of work",rdaw:photographerCorporateBodyOfWork.en,"Relates a work to a corporate body who is responsible for creating a photographic work.",,,,"photographer corporate body of work","A corporate body who is responsible for creating a photographic work.",rdaw:P10539,property,photographerCorporateBodyOfWork,rdac:C10001,,rdau:P60429,rdaw:P10531,rdaw:P10492,,,Published,,2,
38798,"has interviewer corporate body of work",rdaw:interviewerCorporateBodyOfWork.en,"Relates a work to a corporate body who is responsible for creating a work by acting as an interviewer, reporter, pollster, or some other kind of corporate body who gathers information.",,,,"interviewer corporate body of work","A corporate body who is responsible for creating a work by acting as an interviewer, reporter, pollster, or some other kind of corporate body who gathers information.",rdaw:P10540,property,interviewerCorporateBodyOfWork,rdac:C10001,,rdau:P60430,rdaw:P10531,rdaw:P10493,,,Published,,2,
38800,"has interviewee corporate body of work",rdaw:intervieweeCorporateBodyOfWork.en,"Relates a work to a corporate body who is responsible for creating a work by responding to an interviewer, usually a reporter, pollster, or some other kind of agent who gathers information.",,,,"interviewee corporate body of work","A corporate body who is responsible for creating a work by responding to an interviewer, usually a reporter, pollster, or some other kind of agent who gathers information.",rdaw:P10541,property,intervieweeCorporateBodyOfWork,rdac:C10001,,rdau:P60432,rdaw:P10531,rdaw:P10494,,,Published,,2,
38802,"has aggregator corporate body",rdaw:aggregatorCorporateBody.en,"Relates a work to a corporate body who is responsible for creating an aggregating work by selecting and arranging expressions of other works.",,,,"aggregator corporate body","A corporate body who is responsible for creating an aggregating work by selecting and arranging expressions of other works.",rdaw:P10542,property,aggregatorCorporateBody,rdac:C10001,,rdau:P61091,rdaw:P10531,rdaw:P10495,,,Published,,2,
38804,"has remix artist corporate body",rdaw:remixArtistCorporateBody.en,"Relates a work to a corporate body who is responsible for creating an audio work by manipulating, recombining, mixing, and reproducing previously recorded sounds.","Remixing activities that do not substantially change the nature and content of the original work, and mixing recorded tracks together to appear as one continuous track, are excluded.",,,"remix artist corporate body","A corporate body who is responsible for creating an audio work by manipulating, recombining, mixing, and reproducing previously recorded sounds.",rdaw:P10543,property,remixArtistCorporateBody,rdac:C10001,,rdau:P60891,rdaw:P10531,rdaw:P10496,,,Published,,2,
38806,"has filmmaker corporate body",rdaw:filmmakerCorporateBody.en,"Relates a work to a corporate body who is responsible for creating an independent or personal film.","A filmmaker is individually responsible for the conception and execution of all aspects of the film.",,,"filmmaker corporate body","A corporate body who is responsible for creating an independent or personal film.",rdaw:P10544,property,filmmakerCorporateBody,rdac:C10001,,rdau:P60436,rdaw:P10531,rdaw:P10497,,,Published,,2,
38808,"has artist corporate body",rdaw:artistCorporateBody.en,"Relates a work to a corporate body who is responsible for creating an original graphic design, drawing, painting, etc.",,,,"artist corporate body","A corporate body who is responsible for creating an original graphic design, drawing, painting, etc.",rdaw:P10545,property,artistCorporateBody,rdac:C10001,,rdau:P60431,rdaw:P10531,rdaw:P10498,,,Published,,2,
38810,"has founder corporate body of work",rdaw:founderCorporateBodyOfWork.en,"Relates a work to a corporate body who is responsible for initiating a diachronic work.",,,,"founder corporate body of work","A corporate body who is responsible for initiating a diachronic work.",rdaw:P10546,property,founderCorporateBodyOfWork,rdac:C10001,,rdau:P60871,rdaw:P10531,rdaw:P10499,,,Published,,2,
38812,"has casting director corporate body",rdaw:castingDirectorCorporateBody.en,"Relates a work to a corporate body who is responsible for most aspects of assigning parts and duties to performers.",,,,"casting director corporate body","A corporate body who is responsible for most aspects of assigning parts and duties to performers.",rdaw:P10547,property,castingDirectorCorporateBody,rdac:C10001,,rdau:P60890,rdaw:P10531,rdaw:P10500,,,Published,,2,
38814,"has producer corporate body",rdaw:producerCorporateBody.en,"Relates a work to a corporate body who is responsible for most of the business aspects of a production for screen, sound recording, television, webcast, etc.","A producer is generally responsible for fundraising, managing the production, hiring key personnel, arranging for distributors, etc.",,,"producer corporate body","A corporate body who is responsible for most of the business aspects of a production for screen, sound recording, television, webcast, etc.",rdaw:P10548,property,producerCorporateBody,rdac:C10001,,rdau:P60441,rdaw:P10531,rdaw:P10501,,,Published,,2,
38817,"has director corporate body",rdaw:directorCorporateBody.en,"Relates a work to a corporate body who is responsible for the general management and supervision of a filmed performance, a radio or television program, etc.",,,,"director corporate body","A corporate body who is responsible for the general management and supervision of a filmed performance, a radio or television program, etc.",rdaw:P10549,property,directorCorporateBody,rdac:C10001,,rdau:P60449,rdaw:P10531,rdaw:P10502,,,Published,,2,
38819,"has issuing body corporate body",rdaw:issuingBodyCorporateBody.en,"Relates a work to a corporate body who issues a work.",,,,"issuing body corporate body","A corporate body who issues a work.",rdaw:P10550,property,issuingBodyCorporateBody,rdac:C10001,,rdau:P60467,rdaw:P10531,rdaw:P10503,,,Published,,2,
38821,"has organizer corporate body",rdaw:organizerCorporateBody.en,"Relates a work to a corporate body who organizes a conference, exhibition, or other event that gives rise to a work.",,,,"organizer corporate body","A corporate body who organizes a conference, exhibition, or other event that gives rise to a work.",rdaw:P10551,property,organizerCorporateBody,rdac:C10001,,rdau:P60849,rdaw:P10531,rdaw:P10504,,,Published,,2,
38823,"has consultant corporate body",rdaw:consultantCorporateBody.en,"Relates a work to a corporate body who provides consultation services, and often makes recommendations, for a related agent who is represented as a creator of a work.",,,,"consultant corporate body","A corporate body who provides consultation services, and often makes recommendations, for a related agent who is represented as a creator of a work.",rdaw:P10552,property,consultantCorporateBody,rdac:C10001,,rdau:P60465,rdaw:P10531,rdaw:P10505,,,Published,,2,
38825,"has dedicatee family of work",rdaw:dedicateeFamilyOfWork.en,"Relates a work to a family to whom a work is dedicated.",,,,"dedicatee family of work","A family to whom a work is dedicated.",rdaw:P10553,property,dedicateeFamilyOfWork,rdac:C10001,,rdau:P60455,rdaw:P10313,rdaw:P10459,,,Published,,2,
38827,"has addressee family",rdaw:addresseeFamily.en,"Relates a work to a family to whom a work or a portion of a work is addressed.",,,,"addressee family","A family to whom a work or a portion of a work is addressed.",rdaw:P10554,property,addresseeFamily,rdac:C10001,,rdau:P60456,rdaw:P10313,rdaw:P10460,,,Published,,2,
38829,"has dedicator family",rdaw:dedicatorFamily.en,"Relates a work to a family who assigns a work as an acknowledgement of the inspiration or support of a related agent.",,,,"dedicator family","A family who assigns a work as an acknowledgement of the inspiration or support of a related agent.",rdaw:P10555,property,dedicatorFamily,rdac:C10001,,rdau:P60375,rdaw:P10578,rdaw:P10461,,,Published,,2,
38831,"has director family of photography",rdaw:directorFamilyOfPhotography.en,"Relates a work to a family who captures images, either electronically or on film or video stock, and often selects and arranges the lighting.","A director of photography for a movie is also called a chief cinematographer.",,,"director family of photography","A family who captures images, either electronically or on film or video stock, and often selects and arranges the lighting.",rdaw:P10556,property,directorFamilyOfPhotography,rdac:C10001,,rdau:P60452,rdaw:P10578,rdaw:P10462,,,Published,,2,
38833,"has researcher family",rdaw:researcherFamily.en,"Relates a work to a family who does research in support of the creation of a work.",,,,"researcher family","A family who does research in support of the creation of a work.",rdaw:P10557,property,researcherFamily,rdac:C10001,,rdau:P60836,rdaw:P10578,rdaw:P10463,,,Published,,2,
38835,"has editorial director family",rdaw:editorialDirectorFamily.en,"Relates a work to a family who has legal or intellectual responsibility, but not creative responsibility, for the editorial policy and content of a diachronic work.","Revision, clarification, or other change of content of an expression of a work is excluded.",,,"editorial director family","A family who has legal or intellectual responsibility, but not creative responsibility, for the editorial policy and content of a diachronic work.",rdaw:P10558,property,editorialDirectorFamily,rdac:C10001,,rdau:P60869,rdaw:P10578,rdaw:P10464,,,Published,,2,
38837,"has film director family",rdaw:filmDirectorFamily.en,"Relates a work to a family who is a director who is responsible for the general management and supervision of a filmed performance.",,,,"film director family","A family who is a director who is responsible for the general management and supervision of a filmed performance.",rdaw:P10559,property,filmDirectorFamily,rdac:C10001,,rdau:P60084,rdaw:P10596,rdaw:P10465,,,Published,,2,
38840,"has radio director family",rdaw:radioDirectorFamily.en,"Relates a work to a family who is a director who is responsible for the general management and supervision of a radio program.",,,,"radio director family","A family who is a director who is responsible for the general management and supervision of a radio program.",rdaw:P10560,property,radioDirectorFamily,rdac:C10001,,rdau:P60085,rdaw:P10596,rdaw:P10466,,,Published,,2,
38842,"has television director family",rdaw:televisionDirectorFamily.en,"Relates a work to a family who is a director who is responsible for the general management and supervision of a television program.",,,,"television director family","A family who is a director who is responsible for the general management and supervision of a television program.",rdaw:P10561,property,televisionDirectorFamily,rdac:C10001,,rdau:P60086,rdaw:P10596,rdaw:P10467,,,Published,,2,
38844,"has audio producer family",rdaw:audioProducerFamily.en,"Relates a work to a family who is a producer who is responsible for managing most of the business aspects of an audio recording. ",,,,"audio producer family","A family who is a producer who is responsible for managing most of the business aspects of an audio recording.",rdaw:P10562,property,audioProducerFamily,rdac:C10001,,rdau:P60889,rdaw:P10595,rdaw:P10468,,,Published,,2,
38846,"has film producer family",rdaw:filmProducerFamily.en,"Relates a work to a family who is a producer who is responsible for most of the business aspects of a film.",,,,"film producer family","A family who is a producer who is responsible for most of the business aspects of a film.",rdaw:P10563,property,filmProducerFamily,rdac:C10001,,rdau:P60169,rdaw:P10595,rdaw:P10469,,,Published,,2,
38848,"has radio producer family",rdaw:radioProducerFamily.en,"Relates a work to a family who is a producer who is responsible for most of the business aspects of a radio program.",,,,"radio producer family","A family who is a producer who is responsible for most of the business aspects of a radio program.",rdaw:P10564,property,radioProducerFamily,rdac:C10001,,rdau:P60170,rdaw:P10595,rdaw:P10470,,,Published,,2,
38850,"has television producer family",rdaw:televisionProducerFamily.en,"Relates a work to a family who is a producer who is responsible for most of the business aspects of a television program.",,,,"television producer family","A family who is a producer who is responsible for most of the business aspects of a television program.",rdaw:P10565,property,televisionProducerFamily,rdac:C10001,,rdau:P60171,rdaw:P10595,rdaw:P10471,,,Published,,2,
38852,"has landscape architect family",rdaw:landscapeArchitectFamily.en,"Relates a work to a family who is an architect who is responsible for creating landscape works.",,,,"landscape architect family","A family who is an architect who is responsible for creating landscape works.",rdaw:P10566,property,landscapeArchitectFamily,rdac:C10001,,rdau:P60473,rdaw:P10579,rdaw:P10472,,,Published,,2,
38854,"has calligrapher family",rdaw:calligrapherFamily.en,"Relates a work to a family who is an artist who is responsible for calligraphy where the focus of interest lies in the aesthetic value of the penmanship or graphic artistry, regardless of whether the same person is also responsible for the inscribed text.",,,,"calligrapher family","A family who is an artist who is responsible for calligraphy where the focus of interest lies in the aesthetic value of the penmanship or graphic artistry, regardless of whether the same person is also responsible for the inscribed text.",rdaw:P10567,property,calligrapherFamily,rdac:C10001,,rdau:P60752,rdaw:P10592,rdaw:P10473,,,Published,,2,
38856,"has sculptor family",rdaw:sculptorFamily.en,"Relates a work to a family who is an artist who is responsible for creating a three-dimensional work by modeling, carving, or similar technique.",,,,"sculptor family","A family who is an artist who is responsible for creating a three-dimensional work by modeling, carving, or similar technique.",rdaw:P10568,property,sculptorFamily,rdac:C10001,,rdau:P60475,rdaw:P10592,rdaw:P10474,,,Published,,2,
38858,"has book artist family",rdaw:bookArtistFamily.en,"Relates a work to a family who is an artist who is responsible for exploiting the book form or altering its physical structure.",,,,"book artist family","A family who is an artist who is responsible for exploiting the book form or altering its physical structure.",rdaw:P10569,property,bookArtistFamily,rdac:C10001,,rdau:P60753,rdaw:P10592,rdaw:P10475,,,Published,,2,
38860,"has screenwriter family",rdaw:screenwriterFamily.en,"Relates a work to a family who is an author of a screenplay, script, or scene.",,,,"screenwriter family","A family who is an author of a screenplay, script, or scene.",rdaw:P10570,property,screenwriterFamily,rdac:C10001,,rdau:P60476,rdaw:P10577,rdaw:P10476,,,Published,,2,
38862,"has lyricist family",rdaw:lyricistFamily.en,"Relates a work to a family who is an author of the words of a popular song, including a song from a musical.","Authoring of only the dialogue from a musical is excluded.",,,"lyricist family","A family who is an author of the words of a popular song, including a song from a musical.",rdaw:P10571,property,lyricistFamily,rdac:C10001,,rdau:P60477,rdaw:P10577,rdaw:P10477,,,Published,,2,
38864,"has librettist family",rdaw:librettistFamily.en,"Relates a work to a family who is an author of the words of a musical or choreographic work such as an opera, a ballet, or other work for the musical stage, or an oratorio.","Authoring of the words of only the songs from a musical is excluded.",,,"librettist family","A family who is an author of the words of a musical or choreographic work such as an opera, a ballet, or other work for the musical stage, or an oratorio.",rdaw:P10572,property,librettistFamily,rdac:C10001,,rdau:P60478,rdaw:P10577,rdaw:P10478,,,Published,,2,
38866,"has rapporteur family",rdaw:rapporteurFamily.en,"Relates a work to a family who is an author who is appointed by an organization to report on the proceedings of its meetings.","Responsibility limited to taking minutes is excluded.",,,"rapporteur family","A family who is an author who is appointed by an organization to report on the proceedings of its meetings.",rdaw:P10573,property,rapporteurFamily,rdac:C10001,,rdau:P60751,rdaw:P10577,rdaw:P10479,,,Published,,2,
38868,"has honouree family of work",rdaw:honoureeFamilyOfWork.en,"Relates a work to a family who is honoured by a work.",,"honoree family of work",,"honouree family of work","A family who is honoured by a work.",rdaw:P10574,property,honoureeFamilyOfWork,rdac:C10001,,rdau:P60406,rdaw:P10313,rdaw:P10480,,,Published,,2,
38870,"has choreographer family",rdaw:choreographerFamily.en,"Relates a work to a family who is responsible for a choreographic work.",,,,"choreographer family","A family who is responsible for a choreographic work.",rdaw:P10575,property,choreographerFamily,rdac:C10001,,rdau:P60433,rdaw:P10578,rdaw:P10481,,,Published,,2,
38871,"has cartographer family of work",rdaw:cartographerFamilyOfWork.en,"Relates a work to a family who is responsible for a cartographic work.",,,,"cartographer family of work","A family who is responsible for a cartographic work.",rdaw:P10576,property,cartographerFamilyOfWork,rdac:C10001,,rdau:P60425,rdaw:P10578,rdaw:P10482,,,Published,,2,
38873,"has author family",rdaw:authorFamily.en,"Relates a work to a family who is responsible for a textual work.","Creation of a new work by paraphrasing, rewriting, or adapting works by another creator, if the modification has substantially changed the nature and content of the original or changed the medium of expression, is included.",,,"author family","A family who is responsible for a textual work.",rdaw:P10577,property,authorFamily,rdac:C10001,,rdau:P60434,rdaw:P10578,rdaw:P10483,,,Published,,2,
