reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,altLabel[0]_en,altLabel[1]_en,ToolkitLabel_en,ToolkitDefinition_en,*uri,*type,*name,domain,range,hasUnconstrained,subPropertyOf[0],subPropertyOf[1],inverseOf,sameAs[0],*status,instructionNumber,"has element type","See Also[0]"
37004,"has creator collective agent of expression",rdae:creatorCollectiveAgentOfExpression.en,"Relates an expression to a collective agent who is responsible for a realization of a work.","A creator of expression includes a translator, arranger of music, performer, etc.",,,"creator collective agent of expression","A collective agent who is responsible for a realization of a work.",rdae:P20448,property,creatorCollectiveAgentOfExpression,rdac:C10006,,rdau:P60447,rdae:P20305,rdae:P20053,,,Published,,2,
37006,"has editor collective agent of moving image work",rdae:editorCollectiveAgentOfMovingImageWork.en,"Relates an expression to a collective agent who is responsible for assembling, arranging, and trimming film, video, or other moving image formats, including both visual and audio aspects.",,,,"editor collective agent of moving image work","A collective agent who is responsible for assembling, arranging, and trimming film, video, or other moving image formats, including both visual and audio aspects.",rdae:P20449,property,editorCollectiveAgentOfMovingImageWork,rdac:C10006,,rdau:P60422,rdae:P20425,rdae:P20055,,,Published,,2,
37008,"has production designer collective agent",rdae:productionDesignerCollectiveAgent.en,"Relates an expression to a collective agent who is responsible for designing the overall visual appearance of a moving image production.",,,,"production designer collective agent","A collective agent who is responsible for designing the overall visual appearance of a moving image production.",rdae:P20450,property,productionDesignerCollectiveAgent,rdac:C10006,,rdau:P60437,rdae:P20425,rdae:P20056,,,Published,,2,
37010,"has minute taker collective agent",rdae:minuteTakerCollectiveAgent.en,"Relates an expression to a collective agent who is responsible for recording the minutes of a meeting.",,,,"minute taker collective agent","A collective agent who is responsible for recording the minutes of a meeting.",rdae:P20451,property,minuteTakerCollectiveAgent,rdac:C10006,,rdau:P60446,rdae:P20426,rdae:P20058,,,Published,,2,
37012,"has dubbing director collective agent",rdae:dubbingDirectorCollectiveAgent.en,"Relates an expression to a collective agent who is responsible for the general management and supervision of the process of adding new dialogue or other sounds to complete a soundtrack for an expression.",,,,"dubbing director collective agent","A collective agent who is responsible for the general management and supervision of the process of adding new dialogue or other sounds to complete a soundtrack for an expression.",rdae:P20452,property,dubbingDirectorCollectiveAgent,rdac:C10006,,rdau:P60895,rdae:P20425,rdae:P20295,,,Published,,2,
37014,"has animator collective agent",rdae:animatorCollectiveAgent.en,"Relates an expression to a collective agent who contributes to an expression by giving apparent movement to inanimate objects or drawings.","Creation of the drawings that are animated is excluded.",,,"animator collective agent","A collective agent who contributes to an expression by giving apparent movement to inanimate objects or drawings.",rdae:P20453,property,animatorCollectiveAgent,rdac:C10006,,rdau:P60378,rdae:P20425,rdae:P20028,,,Published,,2,
37016,"has choral conductor corporate body",rdae:choralConductorCorporateBody.en,"Relates an expression to a corporate body who is a conductor who contributes to an expression by leading a choral performing group in a musical or dramatic presentation.",,,,"choral conductor corporate body","A corporate body who is a conductor who contributes to an expression by leading a choral performing group in a musical or dramatic presentation.",rdae:P20454,property,choralConductorCorporateBody,rdac:C10006,,rdau:P60842,rdae:P20501,rdae:P20395,,,Published,,2,
37018,"has interviewer corporate body of expression",rdaa:interviewerCorporateBodyOfExpression.en,"Relates an expression to a corporate body who contributes to an expression by acting as an interviewer, reporter, pollster, or some other corporate body who gathers information.",,,,"interviewer corporate body of expression","A corporate body who contributes to an expression by acting as an interviewer, reporter, pollster, or some other corporate body who gathers information.",rdae:P20455,property,interviewerCorporateBodyOfExpression,rdac:C10006,,rdau:P60430,rdae:P20484,rdae:P20396,,,Published,,2,
37020,"has editor corporate body of text",rdae:editorCorporateBodyOfText.en,"Relates an expression to a corporate body who contributes to an expression by amending text created by other agents in order to meet publication standards such as consistency, clarity, and style.",,,,"editor corporate body of text","A corporate body who contributes to an expression by amending text created by other agents in order to meet publication standards such as consistency, clarity, and style.",rdae:P20456,property,editorCorporateBodyOfText,rdac:C10006,,rdau:P61085,rdae:P20485,rdae:P20397,,,Published,,2,
37022,"has draftsman corporate body",rdae:draftsmanCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by an architect, inventor, etc., by making detailed plans or drawings for buildings, ships, aircraft, machines, objects, etc.",,,,"draftsman corporate body","A corporate body who contributes to an expression by an architect, inventor, etc., by making detailed plans or drawings for buildings, ships, aircraft, machines, objects, etc.",rdae:P20457,property,draftsmanCorporateBody,rdac:C10006,,rdau:P60381,rdae:P20485,rdae:P20398,,,Published,,2,
37024,"has colourist corporate body",rdae:colouristCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by applying colour to drawings, prints, photographs, maps, moving images, etc.",,"colorist corporate body",,"colourist corporate body","A corporate body who contributes to an expression by applying colour to drawings, prints, photographs, maps, moving images, etc.",rdae:P20458,property,colouristCorporateBody,rdac:C10006,,rdau:P60838,rdae:P20485,rdae:P20399,,,Published,,2,
37026,"has makeup artist corporate body",rdae:makeupArtistCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by applying makeup and prosthetics for a moving image production or for a musical or dramatic presentation or entertainment.",,,,"makeup artist corporate body","A corporate body who contributes to an expression by applying makeup and prosthetics for a moving image production or for a musical or dramatic presentation or entertainment.",rdae:P20459,property,makeupArtistCorporateBody,rdac:C10006,,rdau:P60840,rdae:P20484,rdae:P20400,,,Published,,2,
37028,"has musical director corporate body",rdae:musicalDirectorCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by coordinating the activities of composers, sound editors, and sound mixers for a moving image production or for a musical or dramatic presentation or entertainment.",,,,"musical director corporate body","A corporate body who contributes to an expression by coordinating the activities of composers, sound editors, and sound mixers for a moving image production or for a musical or dramatic presentation or entertainment.",rdae:P20460,property,musicalDirectorCorporateBody,rdac:C10006,,rdau:P60383,rdae:P20484,rdae:P20401,,,Published,,2,
37030,"has sound designer corporate body",rdae:soundDesignerCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by designing and creating audio or sound components.",,,,"sound designer corporate body","A corporate body who contributes to an expression by designing and creating audio or sound components.",rdae:P20461,property,soundDesignerCorporateBody,rdac:C10006,,rdau:P60811,rdae:P20484,rdae:P20402,,,Published,,2,
37032,"has lighting designer corporate body",rdae:lightingDesignerCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by designing and creating lighting components.",,,,"lighting designer corporate body","A corporate body who contributes to an expression by designing and creating lighting components.",rdae:P20462,property,lightingDesignerCorporateBody,rdac:C10006,,rdau:P60813,rdae:P20484,rdae:P20403,,,Published,,2,
37034,"has costume designer corporate body",rdae:costumeDesignerCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by designing costumes for a moving image production or for a musical or dramatic presentation or entertainment.",,,,"costume designer corporate body","A corporate body who contributes to an expression by designing costumes for a moving image production or for a musical or dramatic presentation or entertainment.",rdae:P20463,property,costumeDesignerCorporateBody,rdac:C10006,,rdau:P60384,rdae:P20484,rdae:P20404,,,Published,,2,
37036,"has translator corporate body",rdae:translatorCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by expressing the linguistic content of the work in a language different from that of previous expressions of the original work.","A translator may also translate linguistic content between forms of the same language from different time periods.",,,"translator corporate body","A corporate body who contributes to an expression by expressing the linguistic content of the work in a language different from that of previous expressions of the original work.",rdae:P20464,property,translatorCorporateBody,rdac:C10006,,rdau:P60385,rdae:P20507,rdae:P20405,,,Published,,2,
37038,"has reviser corporate body",rdae:reviserCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by making changes to the content of another expression.",,,,"reviser corporate body","A corporate body who contributes to an expression by making changes to the content of another expression.",rdae:P20465,property,reviserCorporateBody,rdac:C10006,,rdau:P61082,rdae:P20507,rdae:P20406,,,Published,,2,
37040,"has audio engineer corporate body",rdae:audioEngineerCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by managing the technical aspects of sound during the processes of recording, mixing, and reproduction.",,,,"audio engineer corporate body","A corporate body who contributes to an expression by managing the technical aspects of sound during the processes of recording, mixing, and reproduction.",rdae:P20466,property,audioEngineerCorporateBody,rdac:C10006,,rdau:P60892,rdae:P20484,rdae:P20407,,,Published,,2,
37042,"has DJ corporate body",rdae:djCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by mixing recorded tracks together during a live performance or in a recording studio to appear as one continuous track.","Remixing activities that substantially change the nature and content of an original work, resulting in a new work, and mixing and assembling the multiple tracks of a recording, are excluded.",,,"DJ corporate body","A corporate body who contributes to an expression by mixing recorded tracks together during a live performance or in a recording studio to appear as one continuous track.",rdae:P20467,property,djCorporateBody,rdac:C10006,,rdau:P60896,rdae:P20484,rdae:P20408,,,Published,,2,
37044,"has art director corporate body",rdae:artDirectorCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by overseeing artists and craftspeople who build sets for moving image productions.",,,,"art director corporate body","A corporate body who contributes to an expression by overseeing artists and craftspeople who build sets for moving image productions.",rdae:P20468,property,artDirectorCorporateBody,rdac:C10006,,rdau:P60386,rdae:P20484,rdae:P20409,,,Published,,2,
37046,"has performer corporate body",rdae:performerCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by performing music, acting, dancing, speaking, etc., often in a musical or dramatic presentation, etc.",,,,"performer corporate body","A corporate body who contributes to an expression by performing music, acting, dancing, speaking, etc., often in a musical or dramatic presentation, etc.",rdae:P20469,property,performerCorporateBody,rdac:C10006,,rdau:P60387,rdae:P20484,rdae:P20410,,,Published,,2,
37048,"has court reporter corporate body",rdae:courtReporterCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by preparing the opinions of a court for publication.",,,,"court reporter corporate body","A corporate body who contributes to an expression by preparing the opinions of a court for publication.",rdae:P20470,property,courtReporterCorporateBody,rdac:C10006,,rdau:P60388,rdae:P20485,rdae:P20411,,,Published,,2,
37050,"has software developer corporate body",rdae:softwareDeveloperCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by researching, designing, implementing, or testing software.",,,,"software developer corporate body","A corporate body who contributes to an expression by researching, designing, implementing, or testing software.",rdae:P20471,property,softwareDeveloperCorporateBody,rdac:C10006,,rdau:P60828,rdae:P20485,rdae:P20412,,,Published,,2,
37052,"has interviewee corporate body of expression",rdaa:intervieweeCorporateBodyOfExpression.en,"Relates an expression to a corporate body who contributes to an expression by responding to an interviewer, usually a reporter, pollster, or some other agent who gathers information.",,,,"interviewee corporate body of expression","A corporate body who contributes to an expression by responding to an interviewer, usually a reporter, pollster, or some other agent who gathers information.",rdae:P20472,property,intervieweeCorporateBodyOfExpression,rdac:C10006,,rdau:P60432,rdae:P20484,rdae:P20413,,,Published,,2,
37054,"has restorationist corporate body of expression",rdae:restorationistCorporateBodyOfExpression.en,"Relates an expression to a corporate body who contributes to an expression by restoring or combining earlier expressions, which may be damaged or fragmentary, to create a new expression.",,,,"restorationist corporate body of expression","A corporate body who contributes to an expression by restoring or combining earlier expressions, which may be damaged or fragmentary, to create a new expression.",rdae:P20473,property,restorationistCorporateBodyOfExpression,rdac:C10006,,rdau:P60450,rdae:P20465,rdae:P20414,,,Published,,2,
37056,"has censor corporate body",rdae:censorCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by revising the content of another expression for the purpose of suppressing content deemed objectionable on moral, political, military, or other grounds, but leaving the nature and general content substantially unchanged.","Substantial modification that results in the creation of a new work is excluded.",,,"censor corporate body","A corporate body who contributes to an expression by revising the content of another expression for the purpose of suppressing content deemed objectionable on moral, political, military, or other grounds, but leaving the nature and general content substantially unchanged.",rdae:P20474,property,censorCorporateBody,rdac:C10006,,rdau:P60851,rdae:P20465,rdae:P20415,,,Published,,2,
37058,"has abridger corporate body",rdae:abridgerCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by shortening an expression of a related work without changing the general meaning or manner of presentation.","Substantial modification that results in the creation of a new work is excluded.",,,"abridger corporate body","A corporate body who contributes to an expression by shortening an expression of a related work without changing the general meaning or manner of presentation.",rdae:P20475,property,abridgerCorporateBody,rdac:C10006,,rdau:P60394,rdae:P20465,rdae:P20416,,,Published,,2,
37060,"has recordist corporate body",rdae:recordistCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by using a recording device to capture sound or video during a recording session, including field recordings of natural sounds, folkloric events, music, etc.",,,,"recordist corporate body","A corporate body who contributes to an expression by using a recording device to capture sound or video during a recording session, including field recordings of natural sounds, folkloric events, music, etc.",rdae:P20476,property,recordistCorporateBody,rdac:C10006,,rdau:P60397,rdae:P20484,rdae:P20417,,,Published,,2,
37062,"has transcriber corporate body",rdae:transcriberCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by writing down or notating unwritten or unnotated content, or by changing it from one system of notation to another.","Transcription of a musical work for a different instrument or performing group is excluded.",,,"transcriber corporate body","A corporate body who contributes to an expression by writing down or notating unwritten or unnotated content, or by changing it from one system of notation to another.",rdae:P20477,property,transcriberCorporateBody,rdac:C10006,,rdau:P60382,rdae:P20465,rdae:P20418,,,Published,,2,
37064,"has special effects provider corporate body",rdae:specialEffectsProviderCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression of a moving image or audio work by designing and creating on-set special effects such as on-set mechanical effects and in-camera optical effects.",,,,"special effects provider corporate body","A corporate body who contributes to an expression of a moving image or audio work by designing and creating on-set special effects such as on-set mechanical effects and in-camera optical effects.",rdae:P20478,property,specialEffectsProviderCorporateBody,rdac:C10006,,rdau:P60749,rdae:P20484,rdae:P20419,,,Published,,2,
37066,"has visual effects provider corporate body",rdae:visualEffectsProviderCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression of a moving image work by designing and creating post-production visual effects.",,,,"visual effects provider corporate body","A corporate body who contributes to an expression of a moving image work by designing and creating post-production visual effects.",rdae:P20479,property,visualEffectsProviderCorporateBody,rdac:C10006,,rdau:P60748,rdae:P20484,rdae:P20420,,,Published,,2,
37068,"has music programmer corporate body",rdae:musicProgrammerCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression of a musical work by using electronic audio devices or computer software to generate sounds.","The creation of a new musical work is excluded.",,,"music programmer corporate body","A corporate body who contributes to an expression of a musical work by using electronic audio devices or computer software to generate sounds.",rdae:P20480,property,musicProgrammerCorporateBody,rdac:C10006,,rdau:P60894,rdae:P20484,rdae:P20421,,,Published,,2,
37070,"has onscreen participant corporate body",rdae:onscreenParticipantCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression of a nonfiction moving image work by taking an active role as a participant.","Appearance on screen to provide contextual or background information is excluded.",,,"onscreen participant corporate body","A corporate body who contributes to an expression of a nonfiction moving image work by taking an active role as a participant.",rdae:P20481,property,onscreenParticipantCorporateBody,rdac:C10006,,rdau:P60824,rdae:P20484,rdae:P20422,,,Published,,2,
37072,"has stage director corporate body",rdae:stageDirectorCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression of a stage work through the general management and supervision of a performance.",,,,"stage director corporate body","A corporate body who contributes to an expression of a stage work through the general management and supervision of a performance.",rdae:P20482,property,stageDirectorCorporateBody,rdac:C10006,,rdau:P60399,rdae:P20484,rdae:P20423,,,Published,,2,
37073,"has arranger corporate body of music",rdae:arrangerCorporateBodyOfMusic.en,"Relates an expression to a corporate body who contributes to an expression of a work by rewriting a composition for a medium of performance different from that for which a work was originally intended.","Contribution includes modification of a work for the same medium of performance, etc., that keeps the musical substance of the original composition essentially unchanged, and excludes substantial modification that results in the creation of a new musical work.",,,"arranger corporate body of music","A corporate body who contributes to an expression of a work by rewriting a composition for a medium of performance different from that for which a work was originally intended.",rdae:P20483,property,arrangerCorporateBodyOfMusic,rdac:C10006,,rdau:P60379,rdae:P20465,rdae:P20424,,,Published,,2,
37075,"has contributor corporate body to performance",rdae:contributorCorporateBodyToPerformance.en,"Relates an expression to a corporate body who contributes to an expression that is a performance.",,,,"contributor corporate body to performance","A corporate body who contributes to an expression that is a performance.",rdae:P20484,property,contributorCorporateBodyToPerformance,rdac:C10006,,rdau:P61084,rdae:P20507,rdae:P20425,,,Published,,2,
37077,"has contributor corporate body to amalgamation",rdae:contributorCorporateBodyToAmalgamation.en,"Relates an expression to a corporate body who contributes to an expression that is a seamless mix of kinds of content.",,,,"contributor corporate body to amalgamation","A corporate body who contributes to an expression that is a seamless mix of kinds of content.",rdae:P20485,property,contributorCorporateBodyToAmalgamation,rdac:C10006,,rdau:P61083,rdae:P20507,rdae:P20426,,,Published,,2,
37079,"has instrumental conductor corporate body",rdae:instrumentalConductorCorporateBody.en,"Relates an expression to a corporate body who is a conductor who contributes to an expression by leading an instrumental performing group in a musical or dramatic presentation.",,,,"instrumental conductor corporate body","A corporate body who is a conductor who contributes to an expression by leading an instrumental performing group in a musical or dramatic presentation.",rdae:P20486,property,instrumentalConductorCorporateBody,rdac:C10006,,rdau:P60844,rdae:P20501,rdae:P20427,,,Published,,2,
37081,"has actor corporate body",rdae:actorCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by acting as a cast member or player in a musical or dramatic presentation, etc.",,,,"actor corporate body","A corporate body who is a performer who contributes to an expression by acting as a cast member or player in a musical or dramatic presentation, etc.",rdae:P20487,property,actorCorporateBody,rdac:C10006,,rdau:P60142,rdae:P20469,rdae:P20428,,,Published,,2,
37083,"has onscreen presenter corporate body",rdae:onscreenPresenterCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by appearing on screen to provide contextual or background information.","Appearance in nonfiction moving image materials or in introductions to fiction moving image materials is included. Appearance on screen in a non-performing role is excluded.",,,"onscreen presenter corporate body","A corporate body who is a performer who contributes to an expression by appearing on screen to provide contextual or background information.",rdae:P20488,property,onscreenPresenterCorporateBody,rdac:C10006,,rdau:P60143,rdae:P20469,rdae:P20429,,,Published,,2,
37085,"has dancer corporate body",rdae:dancerCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by dancing in a musical, dramatic, etc., presentation.",,,,"dancer corporate body","A corporate body who is a performer who contributes to an expression by dancing in a musical, dramatic, etc., presentation.",rdae:P20489,property,dancerCorporateBody,rdac:C10006,,rdau:P60144,rdae:P20469,rdae:P20430,,,Published,,2,
37087,"has host corporate body",rdae:hostCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by leading a program, often broadcast, that includes other guests, performers, etc.",,,,"host corporate body","A corporate body who is a performer who contributes to an expression by leading a program, often broadcast, that includes other guests, performers, etc.",rdae:P20490,property,hostCorporateBody,rdac:C10006,,rdau:P60146,rdae:P20469,rdae:P20431,,,Published,,2,
37089,"has moderator corporate body",rdae:moderatorCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by leading a program, often broadcast, where topics are discussed, usually with participation of experts in fields related to the discussion.",,,,"moderator corporate body","A corporate body who is a performer who contributes to an expression by leading a program, often broadcast, where topics are discussed, usually with participation of experts in fields related to the discussion.",rdae:P20491,property,moderatorCorporateBody,rdac:C10006,,rdau:P60147,rdae:P20469,rdae:P20432,,,Published,,2,
37091,"has puppeteer corporate body",rdae:puppeteerCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by manipulating, controlling, or directing puppets or marionettes in a moving image production or a musical or dramatic presentation or entertainment.",,,,"puppeteer corporate body","A corporate body who is a performer who contributes to an expression by manipulating, controlling, or directing puppets or marionettes in a moving image production or a musical or dramatic presentation or entertainment.",rdae:P20492,property,puppeteerCorporateBody,rdac:C10006,,rdau:P60148,rdae:P20469,rdae:P20433,,,Published,,2,
37093,"has panelist corporate body",rdae:panelistCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by participating in a program, often broadcast, where topics are discussed, usually with participation of experts in fields related to the discussion.",,,,"panelist corporate body","A corporate body who is a performer who contributes to an expression by participating in a program, often broadcast, where topics are discussed, usually with participation of experts in fields related to the discussion.",rdae:P20493,property,panelistCorporateBody,rdac:C10006,,rdau:P60149,rdae:P20469,rdae:P20434,,,Published,,2,
37095,"has instrumentalist corporate body",rdae:instrumentalistCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by playing a musical instrument.",,,,"instrumentalist corporate body","A corporate body who is a performer who contributes to an expression by playing a musical instrument.",rdae:P20494,property,instrumentalistCorporateBody,rdac:C10006,,rdau:P60150,rdae:P20469,rdae:P20435,,,Published,,2,
37097,"has commentator corporate body",rdae:commentatorCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by providing interpretation, analysis, or a discussion of the subject matter on a recording, film, or other audiovisual medium.",,,,"commentator corporate body","A corporate body who is a performer who contributes to an expression by providing interpretation, analysis, or a discussion of the subject matter on a recording, film, or other audiovisual medium.",rdae:P20495,property,commentatorCorporateBody,rdac:C10006,,rdau:P60151,rdae:P20469,rdae:P20436,,,Published,,2,
37099,"has narrator corporate body",rdae:narratorCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by reading aloud or giving an account of an act, occurrence, course of events, etc.",,,,"narrator corporate body","A corporate body who is a performer who contributes to an expression by reading aloud or giving an account of an act, occurrence, course of events, etc.",rdae:P20496,property,narratorCorporateBody,rdac:C10006,,rdau:P60153,rdae:P20469,rdae:P20437,,,Published,,2,
37101,"has storyteller corporate body",rdae:storytellerCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by relaying a creator's original story with dramatic or theatrical interpretation.",,,,"storyteller corporate body","A corporate body who is a performer who contributes to an expression by relaying a creator's original story with dramatic or theatrical interpretation.",rdae:P20497,property,storytellerCorporateBody,rdac:C10006,,rdau:P60154,rdae:P20469,rdae:P20438,,,Published,,2,
37103,"has speaker corporate body",rdae:speakerCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by speaking words, such as a lecture, speech, etc.",,,,"speaker corporate body","A corporate body who is a performer who contributes to an expression by speaking words, such as a lecture, speech, etc.",rdae:P20498,property,speakerCorporateBody,rdac:C10006,,rdau:P60155,rdae:P20469,rdae:P20439,,,Published,,2,
37105,"has instructor corporate body",rdae:instructorCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by teaching or providing a demonstration.",,,,"instructor corporate body","A corporate body who is a performer who contributes to an expression by teaching or providing a demonstration.",rdae:P20499,property,instructorCorporateBody,rdac:C10006,,rdau:P60145,rdae:P20469,rdae:P20440,,,Published,,2,
37107,"has singer corporate body",rdae:singerCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression by using their voice, with or without instrumental accompaniment, to produce music.","A performance of a singer may or may not include actual words.",,,"singer corporate body","A corporate body who is a performer who contributes to an expression by using their voice, with or without instrumental accompaniment, to produce music.",rdae:P20500,property,singerCorporateBody,rdac:C10006,,rdau:P60156,rdae:P20469,rdae:P20441,,,Published,,2,
37109,"has conductor corporate body",rdae:conductorCorporateBody.en,"Relates an expression to a corporate body who is a performer who contributes to an expression of a musical work by leading a performing group in a musical or dramatic presentation, etc.",,,,"conductor corporate body","A corporate body who is a performer who contributes to an expression of a musical work by leading a performing group in a musical or dramatic presentation, etc.",rdae:P20501,property,conductorCorporateBody,rdac:C10006,,rdau:P60141,rdae:P20469,rdae:P20442,,,Published,,2,
37111,"has voice actor corporate body",rdae:voiceActorCorporateBody.en,"Relates an expression to a corporate body who is an actor who contributes to an expression by providing the voice for characters in radio and audio productions and for animated characters in moving image works, as well as by providing voice-overs in radio and television commercials, dubbed expressions, etc.",,,,"voice actor corporate body","A corporate body who is an actor who contributes to an expression by providing the voice for characters in radio and audio productions and for animated characters in moving image works, as well as by providing voice-overs in radio and television commercials, dubbed resources, etc.",rdae:P20502,property,voiceActorCorporateBody,rdac:C10006,,rdau:P60152,rdae:P20487,rdae:P20443,,,Published,,2,
37113,"has mixing engineer corporate body",rdae:mixingEngineerCorporateBody.en,"Relates an expression to a corporate body who is an audio engineer who contributes to the audio content of an expression by manipulating, mixing, and assembling the multiple tracks of a recording.","Remixing activities that substantially change the nature and content of the original work, resulting in a new work, are excluded.",,,"mixing engineer corporate body","A corporate body who is an audio engineer who contributes to the audio content of an expression by manipulating, mixing, and assembling the multiple tracks of a recording.",rdae:P20503,property,mixingEngineerCorporateBody,rdac:C10006,,rdau:P60893,rdae:P20466,rdae:P20444,,,Published,,2,
37115,"has recording engineer corporate body",rdae:recordingEngineerCorporateBody.en,"Relates an expression to a corporate body who is an audio engineer who contributes to the audio content of an expression by supervising the technical aspects of a recording session.",,,,"recording engineer corporate body","A corporate body who is an audio engineer who contributes to the audio content of an expression by supervising the technical aspects of a recording session.",rdae:P20504,property,recordingEngineerCorporateBody,rdac:C10006,,rdau:P60395,rdae:P20466,rdae:P20445,,,Published,,2,
37117,"has letterer corporate body",rdae:lettererCorporateBody.en,"Relates an expression to a corporate body who is an illustrator who contributes to an expression of a comic book, graphic novel, etc., by drawing the text and graphic sound effects.",,,,"letterer corporate body","A corporate body who is an illustrator who contributes to an expression of a comic book, graphic novel, etc., by drawing the text and graphic sound effects.",rdae:P20505,property,lettererCorporateBody,rdac:C10006,,rdau:P60750,rdae:P20485,rdae:P20446,,,Published,,2,
37119,"has presenter corporate body",rdae:presenterCorporateBody.en,"Relates an expression to a corporate body who is mentioned in an &quot;X presents:&quot; credit for moving image materials and who is probably associated with production, finance, or distribution in some way.",,,,"presenter corporate body","A corporate body who is mentioned in an ""X presents:"" credit for moving image materials and who is probably associated with production, finance, or distribution in some way.",rdae:P20506,property,presenterCorporateBody,rdac:C10006,,rdau:P60419,rdae:P20469,rdae:P20447,,,Published,,2,
37121,"has creator corporate body of expression",rdae:creatorCorporateBodyOfExpression.en,"Relates an expression to a corporate body who is responsible for a realization of a work.","A creator of expression includes a translator, arranger of music, performer, etc.",,,"creator corporate body of expression","A corporate body who is responsible for a realization of a work.",rdae:P20507,property,creatorCorporateBodyOfExpression,rdac:C10006,,rdau:P60447,rdae:P20304,rdae:P20448,,,Published,,2,
37123,"has editor corporate body of moving image work",rdae:editorCorporateBodyOfMovingImageWork.en,"Relates an expression to a corporate body who is responsible for assembling, arranging, and trimming film, video, or other moving image formats, including both visual and audio aspects.",,,,"editor corporate body of moving image work","A corporate body who is responsible for assembling, arranging, and trimming film, video, or other moving image formats, including both visual and audio aspects.",rdae:P20508,property,editorCorporateBodyOfMovingImageWork,rdac:C10006,,rdau:P60422,rdae:P20484,rdae:P20449,,,Published,,2,
37125,"has production designer corporate body",rdae:productionDesignerCorporateBody.en,"Relates an expression to a corporate body who is responsible for designing the overall visual appearance of a moving image production.",,,,"production designer corporate body","A corporate body who is responsible for designing the overall visual appearance of a moving image production.",rdae:P20509,property,productionDesignerCorporateBody,rdac:C10006,,rdau:P60437,rdae:P20484,rdae:P20450,,,Published,,2,
37127,"has minute taker corporate body",rdae:minuteTakerCorporateBody.en,"Relates an expression to a corporate body who is responsible for recording the minutes of a meeting.",,,,"minute taker corporate body","A corporate body who is responsible for recording the minutes of a meeting.",rdae:P20510,property,minuteTakerCorporateBody,rdac:C10006,,rdau:P60446,rdae:P20485,rdae:P20451,,,Published,,2,
37129,"has dubbing director corporate body",rdae:dubbingDirectorCorporateBody.en,"Relates an expression to a corporate body who is responsible for the general management and supervision of the process of adding new dialogue or other sounds to complete a soundtrack for an expression.",,,,"dubbing director corporate body","A corporate body who is responsible for the general management and supervision of the process of adding new dialogue or other sounds to complete a soundtrack for an expression.",rdae:P20511,property,dubbingDirectorCorporateBody,rdac:C10006,,rdau:P60895,rdae:P20484,rdae:P20452,,,Published,,2,
37131,"has animator corporate body",rdae:animatorCorporateBody.en,"Relates an expression to a corporate body who contributes to an expression by giving apparent movement to inanimate objects or drawings.","Creation of the drawings that are animated is excluded.",,,"animator corporate body","A corporate body who contributes to an expression by giving apparent movement to inanimate objects or drawings.",rdae:P20512,property,animatorCorporateBody,rdac:C10006,,rdau:P60378,rdae:P20484,rdae:P20453,,,Published,,2,
